"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=0) "
"2","0.000000266","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=0) (retransmission) "
"3","0.000417738","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=0, Arwnd=106496) DATA (TSN=0) "
"4","0.000417884","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=0, Arwnd=106496) DATA (TSN=0) (retransmission) "
"5","0.079987198","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.113"
"6","0.079987404","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.0.113"
"7","0.084587924","172.16.0.113","224.0.0.251","MDNS","78","Standard query 0x0000 ANY AB1-209-R1S7.local, ""QM"" question"
"8","0.084588091","172.16.0.113","224.0.0.251","MDNS","78","Standard query 0x0000 ANY AB1-209-R1S7.local, ""QM"" question"
"9","0.084688451","172.16.0.113","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8a05:be60:de8b:2054 A 172.16.0.113"
"10","0.084688546","172.16.0.113","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8a05:be60:de8b:2054 A 172.16.0.113"
"11","0.204383658","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=0, Arwnd=106496) "
"12","0.204383924","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=0, Arwnd=106496) "
"13","0.249212086","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=0) "
"14","0.249212375","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=0) (retransmission) "
"15","0.249563200","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=0, Arwnd=106496) DATA (TSN=0) "
"16","0.249563342","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=0, Arwnd=106496) DATA (TSN=0) (retransmission) "
"17","0.379428793","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"18","0.379429077","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"19","0.390506587","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"20","0.390506750","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"21","0.451359521","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=0, Arwnd=106496) "
"22","0.451359820","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=0, Arwnd=106496) "
"23","0.599501173","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"24","0.599501548","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"25","0.643853620","JuniperN_c6:6b:c1","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.209"
"26","0.643853896","JuniperN_c6:6b:c1","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.209"
"27","0.689303444","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"28","0.689303618","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"29","0.726737514","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"30","0.726737699","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"31","0.966569120","fe80::8a05:be60:de8b:2054","ff02::1:2","DHCPv6","169","Solicit XID: 0xb6bf83 CID: 000100012b51f095a4bb6d5003f5 "
"32","0.966569358","fe80::8a05:be60:de8b:2054","ff02::1:2","DHCPv6","169","Solicit XID: 0xb6bf83 CID: 000100012b51f095a4bb6d5003f5 "
"33","1.001985656","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=1) "
"34","1.001986067","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=1) (retransmission) "
"35","1.002315958","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=1, Arwnd=106496) DATA (TSN=1) "
"36","1.002316077","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=1, Arwnd=106496) DATA (TSN=1) (retransmission) "
"37","1.204470666","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=1, Arwnd=106496) "
"38","1.204471042","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=1, Arwnd=106496) "
"39","1.251139664","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=1) "
"40","1.251139869","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=1) (retransmission) "
"41","1.251583192","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=1, Arwnd=106496) DATA (TSN=1) "
"42","1.251583372","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=1, Arwnd=106496) DATA (TSN=1) (retransmission) "
"43","1.265565798","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"44","1.265914658","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"45","1.350403749","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.100"
"46","1.350404038","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.142? Tell 172.16.0.100"
"47","1.379064777","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"48","1.379064971","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"49","1.391639208","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"50","1.391639411","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"51","1.455418760","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=1, Arwnd=106496) "
"52","1.455418950","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=1, Arwnd=106496) "
"53","1.687168342","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"54","1.687168682","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"55","1.864849265","Dell_08:62:40","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.51"
"56","1.864849675","Dell_08:62:40","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.51"
"57","1.934951807","fe80::8a05:be60:de8b:2054","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:50:03:f5"
"58","1.934952122","fe80::8a05:be60:de8b:2054","ff02::2","ICMPv6","70","Router Solicitation from a4:bb:6d:50:03:f5"
"59","2.003876748","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=2) "
"60","2.003877048","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=2) (retransmission) "
"61","2.004262769","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=2, Arwnd=106496) DATA (TSN=2) "
"62","2.004262974","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=2, Arwnd=106496) DATA (TSN=2) (retransmission) "
"63","2.116206752","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.90? Tell 172.16.0.100"
"64","2.116207018","VMware_45:3c:fc","Broadcast","ARP","60","Who has 172.16.0.90? Tell 172.16.0.100"
"65","2.208452839","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=2, Arwnd=106496) "
"66","2.208453116","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=2, Arwnd=106496) "
"67","2.253023687","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=2) "
"68","2.253023955","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=2) (retransmission) "
"69","2.253372867","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=2, Arwnd=106496) DATA (TSN=2) "
"70","2.253372944","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=2, Arwnd=106496) DATA (TSN=2) (retransmission) "
"71","2.376977139","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"72","2.376977363","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"73","2.392044478","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"74","2.392044695","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"75","2.455400727","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=2, Arwnd=106496) "
"76","2.455400939","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=2, Arwnd=106496) "
"77","2.600893550","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.104? Tell 172.16.0.113"
"78","2.600893800","Dell_50:03:f5","Broadcast","ARP","60","Who has 172.16.0.104? Tell 172.16.0.113"
"79","2.611606629","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"80","2.611606781","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"81","2.689872189","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"82","2.689872351","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"83","2.738265455","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"84","2.738265642","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"85","2.855519484","Dell_0a:24:3a","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.148"
"86","2.855519669","Dell_0a:24:3a","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.148"
"87","2.886778176","Dell_0d:f8:82","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.71"
"88","2.886778371","Dell_0d:f8:82","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.71"
"89","2.933839581","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.61? Tell 172.16.0.139"
"90","2.933839774","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.61? Tell 172.16.0.139"
"91","3.005770754","172.16.0.58","172.16.0.59","SCTP","78","DATA (TSN=3) "
"92","3.005770961","172.16.0.58","172.16.0.59","SCTP","78","DATA (TSN=3) (retransmission) "
"93","3.006099987","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=3, Arwnd=106496) DATA (TSN=3) "
"94","3.006100077","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=3, Arwnd=106496) DATA (TSN=3) (retransmission) "
"95","3.208433738","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=3, Arwnd=106496) "
"96","3.208433966","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=3, Arwnd=106496) "
"97","3.254869744","172.16.0.59","172.16.0.58","SCTP","78","DATA (TSN=3) "
"98","3.254870003","172.16.0.59","172.16.0.58","SCTP","78","DATA (TSN=3) (retransmission) "
"99","3.255224945","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=3, Arwnd=106496) DATA (TSN=3) "
"100","3.255225081","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=3, Arwnd=106496) DATA (TSN=3) (retransmission) "
"101","3.265437579","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"102","3.265823441","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"103","3.379448393","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"104","3.379448570","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"105","3.392065275","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"106","3.392065530","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"107","3.459393181","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=3, Arwnd=106496) "
"108","3.459393441","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=3, Arwnd=106496) "
"109","3.676989384","fe80::59f4:18d7:380a:d252","ff02::1:2","DHCPv6","169","Solicit XID: 0xb7f300 CID: 000100012b51f579a4bb6d51440f "
"110","3.676989708","fe80::59f4:18d7:380a:d252","ff02::1:2","DHCPv6","169","Solicit XID: 0xb7f300 CID: 000100012b51f579a4bb6d51440f "
"111","3.688705145","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"112","3.688705325","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"113","3.933940418","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"114","3.933940722","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"115","3.945513824","fe80::eb4d:b7ea:e80e:a588","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"116","3.945514157","fe80::eb4d:b7ea:e80e:a588","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"117","3.945565262","172.16.0.58","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"118","3.945565358","172.16.0.58","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"119","4.007575317","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=4) "
"120","4.007575532","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=4) (retransmission) "
"121","4.007927440","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=4, Arwnd=106496) DATA (TSN=4) "
"122","4.007927517","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=4, Arwnd=106496) DATA (TSN=4) (retransmission) "
"123","4.208388492","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=4, Arwnd=106496) "
"124","4.208389036","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=4, Arwnd=106496) "
"125","4.256740625","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=4) "
"126","4.256741210","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=4) (retransmission) "
"127","4.257039202","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=4, Arwnd=106496) DATA (TSN=4) "
"128","4.257039317","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=4, Arwnd=106496) DATA (TSN=4) (retransmission) "
"129","4.325526697","Netgear_16:1a:25","LLDP_Multicast","LLDP","142","MA/08:36:c9:16:1a:24 IN/xg1 120 SysN= SysD=XS748T ProSAFE 48-Port 10-Gigabit Smart Managed Switch "
"130","4.378994338","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"131","4.378994594","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"132","4.391530035","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"133","4.391530292","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"134","4.459378409","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=4, Arwnd=106496) "
"135","4.459378676","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=4, Arwnd=106496) "
"136","4.623282127","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"137","4.623282380","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"138","4.685436823","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"139","4.685437102","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"140","4.750026391","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"141","4.750026586","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"142","4.935616631","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"143","4.935616833","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"144","5.009491385","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=5) "
"145","5.009491573","172.16.0.58","172.16.0.59","SCTP","82","DATA (TSN=5) (retransmission) "
"146","5.009838907","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=5, Arwnd=106496) DATA (TSN=5) "
"147","5.009839011","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=5, Arwnd=106496) DATA (TSN=5) (retransmission) "
"148","5.212447688","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=5, Arwnd=106496) "
"149","5.212448062","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=5, Arwnd=106496) "
"150","5.258629347","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=5) "
"151","5.258629605","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=5) (retransmission) "
"152","5.259017519","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=5, Arwnd=106496) DATA (TSN=5) "
"153","5.259017737","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=5, Arwnd=106496) DATA (TSN=5) (retransmission) "
"154","5.265409215","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"155","5.265797427","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"156","5.380366358","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"157","5.380366652","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"158","5.391405079","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"159","5.391405245","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"160","5.459373612","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=5, Arwnd=106496) "
"161","5.459373811","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=5, Arwnd=106496) "
"162","5.463391033","JuniperN_c6:4e:81","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.211"
"163","5.463391206","JuniperN_c6:4e:81","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.211"
"164","5.522559327","Dell_50:03:9a","Broadcast","ARP","60","Who has 172.16.0.126? Tell 172.16.0.140"
"165","5.522559636","Dell_50:03:9a","Broadcast","ARP","60","Who has 172.16.0.126? Tell 172.16.0.140"
"166","5.543342383","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.97? Tell 172.16.0.139"
"167","5.543342672","Dell_51:44:0f","Broadcast","ARP","60","Who has 172.16.0.97? Tell 172.16.0.139"
"168","5.685244765","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"169","5.685244973","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"170","5.936141683","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"171","5.936142012","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"172","6.011285190","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=6) "
"173","6.011285453","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=6) (retransmission) "
"174","6.011688947","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=6, Arwnd=106496) DATA (TSN=6) "
"175","6.011689027","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=6, Arwnd=106496) DATA (TSN=6) (retransmission) "
"176","6.053564179","Dell_50:03:9a","Broadcast","ARP","60","Who has 172.16.0.126? Tell 172.16.0.140"
"177","6.053564348","Dell_50:03:9a","Broadcast","ARP","60","Who has 172.16.0.126? Tell 172.16.0.140"
"178","6.212464667","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=6, Arwnd=106496) "
"179","6.212464968","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=6, Arwnd=106496) "
"180","6.260627628","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=6) "
"181","6.260627808","172.16.0.59","172.16.0.58","SCTP","74","DATA (TSN=6) (retransmission) "
"182","6.261007555","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=6, Arwnd=106496) DATA (TSN=6) "
"183","6.261007653","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=6, Arwnd=106496) DATA (TSN=6) (retransmission) "
"184","6.380174834","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"185","6.380175135","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"186","6.391223687","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"187","6.391224000","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"188","6.463401620","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=6, Arwnd=106496) "
"189","6.463401886","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=6, Arwnd=106496) "
"190","6.635010930","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"191","6.635011463","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"192","6.685154042","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"193","6.685154212","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"194","6.761540062","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"195","6.761540375","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"196","7.012587406","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=7) "
"197","7.012587447","172.16.0.58","172.16.0.59","SCTP","74","DATA (TSN=7) (retransmission) "
"198","7.012992618","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=7, Arwnd=106496) DATA (TSN=7) "
"199","7.012992656","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=7, Arwnd=106496) DATA (TSN=7) (retransmission) "
"200","7.056197332","Dell_50:03:9a","Broadcast","ARP","60","Who has 172.16.0.126? Tell 172.16.0.140"
"201","7.056197434","Dell_50:03:9a","Broadcast","ARP","60","Who has 172.16.0.126? Tell 172.16.0.140"
"202","7.216414626","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=7, Arwnd=106496) "
"203","7.216414729","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=7, Arwnd=106496) "
"204","7.262515476","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=7) "
"205","7.262515641","172.16.0.59","172.16.0.58","SCTP","70","DATA (TSN=7) (retransmission) "
"206","7.262938970","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=7, Arwnd=106496) DATA (TSN=7) "
"207","7.262939012","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=7, Arwnd=106496) DATA (TSN=7) (retransmission) "
"208","7.265349340","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8001"
"209","7.265774045","Netgear_16:1a:25","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:09:7c:2d:d6:40  Cost = 225008  Port = 0x8002"
"210","7.397317619","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"211","7.397317893","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"212","7.398887700","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"213","7.398887851","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"214","7.463424511","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=7, Arwnd=106496) "
"215","7.463424705","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=7, Arwnd=106496) "
"216","7.684996351","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"217","7.684996529","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"218","7.750023207","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"219","7.750023451","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"220","7.750784018","JuniperN_c6:95:41","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.210"
"221","7.750784106","JuniperN_c6:95:41","Broadcast","ARP","60","Who has 172.16.0.1? Tell 172.16.10.210"
"222","8.014588156","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=8) "
"223","8.014588461","172.16.0.58","172.16.0.59","SCTP","70","DATA (TSN=8) (retransmission) "
"224","8.014966289","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=8, Arwnd=106496) DATA (TSN=8) "
"225","8.014966441","172.16.0.59","172.16.0.58","SCTP","110","SACK (Ack=8, Arwnd=106496) DATA (TSN=8) (retransmission) "
"226","8.216416449","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=8, Arwnd=106496) "
"227","8.216416754","172.16.0.58","172.16.0.59","SCTP","62","SACK (Ack=8, Arwnd=106496) "
"228","8.264493963","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=8) "
"229","8.264494199","172.16.0.59","172.16.0.58","SCTP","82","DATA (TSN=8) (retransmission) "
"230","8.264874306","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=8, Arwnd=106496) DATA (TSN=8) "
"231","8.264874400","172.16.0.58","172.16.0.59","SCTP","110","SACK (Ack=8, Arwnd=106496) DATA (TSN=8) (retransmission) "
"232","8.379788944","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"233","8.379789153","Cisco_2b:6f:e6","Cisco_ab:5c:2e","LOOP","64","Unknown function (256)"
"234","8.390773292","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"235","8.390773536","Cisco_2b:70:16","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"236","8.467398514","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=8, Arwnd=106496) "
"237","8.467398795","172.16.0.59","172.16.0.58","SCTP","62","SACK (Ack=8, Arwnd=106496) "
"238","8.646725965","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"239","8.646726152","Netgear_75:fa:7a","Broadcast","LOOP","60","No valid function found"
"240","8.686449914","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"241","8.686450223","Cisco_2b:6c:05","Cisco_ab:5c:2e","LOOP","60","Unknown function (256)"
"242","8.750837262","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"243","8.750837397","JuniperN_c6:6b:c1","Broadcast","ARP","64","ARP Announcement for 172.16.10.209"
"244","8.763065749","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"245","8.763066121","Netgear_75:f9:f3","Broadcast","LOOP","60","No valid function found"
"246","8.931835883","Dell_50:02:44","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.124"
"247","8.931835992","Dell_50:02:44","Broadcast","ARP","60","Who has 172.16.0.113? Tell 172.16.0.124"
